,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_max_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_diur_temp_rng_c,month_recorded,total satellite vegetation index of city,standing water feature 2,standing water feature 3,standing water feature 4,standing water feature 5,standing water feature 6,city,total_cases
199,-1.2323891577430781,-0.08926310233592713,-0.32080784781707083,-0.8994150412544744,-1.537976657300819,-1.0501873986821204,-0.9178398924816222,-1.278140699852937,-0.6599144762351544,-1.032563820829665,-1.0501873986821204,-0.7160048157406512,0.2545243754590403,-1.2804274682469796,-0.16390697188937078,-0.32564250179035764,-0.65777374397795,-0.34641968103217463,-0.6570805141344684,-0.3440809188919999,-0.74535599249993,37
200,-1.165785890838586,-0.08926310233592713,0.12200707861039788,-0.4027878465721405,-0.588909282563296,-1.0501873986821204,-1.0799298525163648,-1.0299613494514004,-0.5397753282777014,-0.5938807655830577,-1.0501873986821204,-0.675616194577534,0.24091955901099896,-0.9906245156948884,-0.16390697188937078,-0.32564250179035764,-0.5467918559601735,-0.34641968103217463,-0.5358169525472674,-0.3440809188919999,-0.74535599249993,33
201,-1.099182623934094,-0.21394844241483843,-0.22432227302812383,-1.5754894059514317,-0.957296302334187,-0.8858590890690736,-1.0557216116266621,-1.2160958622525573,-0.4935679636786809,-0.08846337619965448,-0.8858590890690736,-0.6917716430416501,-0.4665308963252798,-0.9906245156948884,-0.7465607146539562,-0.5624195398570198,-0.4906359803269323,-0.5433449861075949,-0.4880209672830477,-0.5425327641070571,-0.74535599249993,25
202,-1.0325793570296018,0.048158495265792,-1.5141444539465887,-0.12258497247937077,-0.7394556008291182,-1.0501873986821204,-0.8841588623513418,-1.123028605851979,-0.7710431880957985,-0.9417810780172946,-1.0501873986821204,-0.6554218839959752,-0.03797917819052861,-0.9906245156948884,-0.7265853100236518,-0.6945681528550126,-0.7471893732940613,-0.6627144343989031,-0.770480343275718,-0.66481148199777,-0.74535599249993,24
203,-0.9659760901251098,-0.7587946423165569,-0.2516271167883108,-0.6939077334818571,-0.783984197163941,-1.0501873986821204,-0.5062997995676862,-0.9058716742506411,-0.8586061440109423,-1.052403758011914,-1.0501873986821204,-0.3484683631636341,0.8939507485503465,-0.9906245156948884,-0.7335946572803732,-0.7375218392218251,-0.8196943435151267,-0.6974238552045509,-0.8596359777100216,-0.7003747595455198,-0.74535599249993,18
204,-0.8993728232206176,-0.32627998713510864,0.25060731579970186,-1.0456238646586407,-0.9919584831341106,0.0212791459556753,-0.30947627677366807,-1.0299613494514004,-0.7717362985647839,-0.9912807192369617,0.0212791459556753,-0.683693918809592,0.14568584386994268,-0.7008215631427973,-0.5248462776981841,-0.6827400542018518,-0.748349978278995,-0.6535591217917139,-0.7713411434453096,-0.655518420774353,-0.74535599249993,23
205,-0.8327695563161256,-0.24833564998226798,-0.6730791246062534,-0.9107209726530251,-0.9979643362719843,-1.0501873986821204,-0.4284124159638969,-1.0609837682515992,-0.8239506205616769,-1.1500002166248136,-1.0501873986821204,-0.7038882293911507,-0.12641048510518235,-0.7008215631427973,-0.7811365804289323,-0.7225840034172107,-0.7922938987995494,-0.6859241942509061,-0.8243231390578187,-0.6885765186720167,-0.74535599249993,13
206,-0.7661662894116334,0.18226860477876747,0.025663006524681682,-0.2215845385832514,-0.5629688016901921,-1.0501873986821204,-0.8578455569403717,-1.1850734434523587,-0.07077057759764396,-0.3692285477075825,-1.0501873986821204,-0.7887043338320009,-0.6297886937065456,-0.7008215631427973,-0.13379455297983422,-0.15391009391911742,-0.13394901718753002,-0.20253307636568968,-0.05815913798754931,-0.19376958874419872,-0.74535599249993,18
207,-0.6995630225071413,-0.08926310233592713,-0.07468252772677968,-0.6937453429162053,-0.32016176869098256,-1.0501873986821204,-0.8546879605268317,-1.1850734434523587,-0.5420856965076523,-0.9682343275842746,-1.0501873986821204,-0.7806266095999429,-0.7794416746445308,-0.7008215631427973,-0.16390697188937078,-0.32564250179035764,-0.5598970884220811,-0.34641968103217463,-0.5375129236610936,-0.3440809188919999,-0.74535599249993,14
208,-0.6329597556026493,-0.45847969622767143,-0.8923644292524292,-1.441366125123607,-1.3020038047042586,-1.0501873986821204,-0.2779003104278486,-0.7817819990498815,-0.8123987794119218,-1.0708408713396735,-1.0501873986821204,-0.6433052976464746,-0.1196080768835419,-0.7008215631427973,-1.1187105815884795,-0.7321671823030832,-0.7822955742219986,-0.693228746967993,-0.8129338612880858,-0.696134592779837,-0.74535599249993,17
209,-0.5663564886981571,-0.5753962019569322,-0.4114929152739425,-0.5356437986745782,-0.8404392166599529,0.5126552661692333,0.1662682814608603,-0.7197371614494842,-0.5998449022564278,-0.25199255531420367,0.5126552661692333,-0.6271498491823586,-0.16042252622766834,-0.41101861059070616,-0.698943424650777,-0.607418006107119,-0.5891134302955335,-0.5843450697584336,-0.5979077984555982,-0.585266476561793,-0.74535599249993,22
210,-0.499753221793665,-0.22464668476914987,-0.2786484458341665,-1.1892999410892744,-1.1506847733737173,-0.8097854240593974,-0.1063375604157215,-0.9058716742506411,-0.4381191261598563,-0.2365614930691367,-0.8097854240593974,-0.8331318171097337,-0.7522320417484469,-0.41101861059070616,-0.7339229511631153,-0.5333553226567322,-0.4470182556623862,-0.5208206405520562,-0.4332580497112861,-0.5201608347092613,-0.74535599249993,13
211,-0.4331499548891729,-0.5066217868220729,-0.955179066559416,-0.42881264050114015,-0.4958750139457506,-0.6709682226520125,-0.1673844285860092,-0.8748492554504423,-0.2579104042236767,0.13839327913739563,-0.6709682226520125,-0.8694815761554083,0.03004490405444296,-0.41101861059070616,-0.752181892912708,-0.45063006575655923,-0.2696843106957161,-0.44100456506718083,-0.25074988508666024,-0.4388087041230674,-0.74535599249993,24
212,-0.3665466879846808,-0.17344795350208797,-0.1738159092475061,0.06557110804731174,0.07656807320816182,-0.6475255826792422,0.9135661489428496,-0.3474681358471883,-0.7430877325133912,-0.37123258175335916,-0.6475255826792422,-0.5665669174405098,-0.4597284880988776,-0.41101861059070616,-0.12162900993747619,-0.6376364132024979,-0.7161413740113121,-0.611347145487567,-0.7436011923767076,-0.6132180581210988,-0.74535599249993,31
213,-0.2999434210801887,-0.2353449271234613,0.08890206705671554,-0.038529432295287804,-0.48643741632489634,-0.8987295580737319,0.6599058870211209,-0.5336026486483451,-0.5397753282777014,-0.6291517649963434,-0.8987295580737319,-0.7160048157406512,-0.3440875482833788,-0.12121565803861506,-0.2125342466775666,-0.5038694231901796,-0.5478482420196288,-0.5035232809597214,-0.5378945574015643,-0.5034016096272232,-0.74535599249993,34
214,-0.2333401541756966,-0.46191841698441444,-0.5192964144359333,-1.9384800821149164,-1.7245012790231988,-0.07272124373906044,0.46097729970579326,-0.6576923238491045,-0.4288776532400523,-0.24778408379282357,-0.07272124373906044,-0.683693918809592,-0.19443456735015432,-0.12121565803861506,-1.1994265872270435,-0.6194971663132092,-0.4393535623607763,-0.5946123684484075,-0.42522447951896397,-0.5958097698539241,-0.74535599249993,31
215,-0.16673688727120448,-1.292178439695799,-0.07468252772677968,-0.6056627896292714,0.16494059862008933,-0.7325626100314482,0.6662210805849655,-0.5646250674485261,-0.840123198171334,-0.5409742664490955,-0.7325626100314482,-0.7038882293911507,-0.6025790608104612,-0.12121565803861506,-0.16390697188937078,-0.32564250179035764,-0.8012763071971032,-0.34641968103217463,-0.8412102358241492,-0.3440809188919999,-0.74535599249993,31
216,-0.10013362036671236,-1.3204523659179077,-0.7476361095113313,-0.8859625522107921,-0.756700807529209,-0.16901993147034233,0.5883336969811762,-0.37849055464738696,-0.31312820491950605,-0.4832580855884381,-0.16901993147034233,-0.804859782296117,-0.6842079595034753,-0.12121565803861506,-1.1464341239612355,-0.5716903542473016,-0.3492295735739309,-0.5573101824543071,-0.3100097545789107,-0.5583489287047564,-0.74535599249993,38
217,-0.033530353462220254,-0.11639040622570439,-0.10675703969004721,-1.0951079545046567,-0.5636558712891646,-0.7589930374517284,0.8546243452938714,-0.3474681358471883,-0.396532498020738,-0.4379669158901531,-0.7589930374517284,-0.6352275734144167,-0.6093814690368633,0.16858729451347607,-0.47487667442267945,-0.45944421976447186,-0.41885154288828236,-0.46235556895976637,-0.3942832325496128,-0.4620855863553656,-0.74535599249993,49
218,0.033072913442271853,-0.13180122433708988,0.7244053923095516,0.1819546524355785,-1.0662592946440006,-0.6964793308576742,0.3125702586910544,-0.5956474862487248,0.3411680778026231,-0.46902944378206074,-0.6964793308576742,-0.9179479215505838,-0.5753694279143774,0.16858729451347607,-0.05082179257707143,0.18420592199542687,0.2129375571843823,0.07599139916070173,0.3526863205425966,0.08614817134715054,-0.74535599249993,42
219,0.09967618034676395,-0.006861036842095509,0.7964155832104112,-0.2592100232568591,-0.2585585318851853,-0.8256436805115654,0.5746507779611726,-0.5956474862487248,-0.4977266264925927,-0.6798538266547001,-0.8256436805115654,-0.7806266095999429,-0.9631066967002404,0.16858729451347607,0.12078572062608389,-0.4189593770848863,-0.5139704457044595,-0.4347870485431339,-0.4951396887831271,-0.4333445467832932,-0.74535599249993,49
220,0.16627944725125607,-0.7496247202985757,-0.08539412108052119,-0.12723016143298155,-0.13655322890116592,-0.05548400846496463,0.9072509561157698,-0.5336026486483451,-0.6968803679143708,-0.7079103034639113,-0.05548400846496463,-0.7200436778552669,-0.7182200006259609,0.16858729451347607,-0.3998159976488673,-0.629049455381517,-0.6821150467684642,-0.6076884871347087,-0.6965669628681358,-0.6092737235181164,-0.74535599249993,55
221,0.23288271415574818,0.3247844761415592,1.1508089761248297,-0.09467426458624348,-0.09863107101800443,-0.986064883462484,0.9398794543538197,-0.5956474862487248,-0.8493646710911382,-0.9417810780172946,-0.986064883462484,-0.6877327809270346,-0.38490199763226607,0.16858729451347607,0.438226948635332,-0.6980160297590023,-0.8115274786693948,-0.6654786553114761,-0.8505214530887596,-0.6679719285546044,-0.74535599249993,80
222,0.29948598106024027,-0.08926310233592713,0.007412807847651632,-0.3882641256457949,-1.0798157063468086,-0.4305662480292895,0.6441179042166144,-0.5336026486483451,-0.396532498020738,-0.610714651668584,-0.4305662480292895,-0.7563934369009414,-0.5005429374477649,0.4583902470655672,-0.16390697188937078,-0.32564250179035764,-0.42594627939424357,-0.34641968103217463,-0.3932226582996903,-0.3440809188919999,-0.74535599249993,84
223,0.3660892479647324,-0.7324311165148609,-1.4466611611640827,-2.003267367602408,-2.0835655330852316,-0.360008498307324,0.6020166160011798,-0.5956474862487248,-0.6368107939356442,-0.5000919716739644,-0.360008498307324,-0.7160048157406512,-0.1196080768835419,0.4583902470655672,-1.7143869355897376,-0.7408146021966093,-0.6270207686804464,-0.6988122393383556,-0.6357046178974443,-0.701874208983621,-0.74535599249993,72
224,0.4326925148692245,-0.5641884940185051,-1.2386937808909508,-0.3691266021776866,0.23109026625125667,-0.6417798375878769,0.9640876952434804,-0.37849055464738696,-0.5420856965076523,-0.801298290569459,-0.6417798375878769,-0.6715773324600913,-0.6025790608104612,0.4583902470655672,-0.6833583116348754,-0.5762373452241942,-0.5549272003047038,-0.5657837402525924,-0.5408688542533631,-0.5669470893088558,-0.74535599249993,89
225,0.4992957817737166,0.12151787140964188,0.005078480109892009,-0.1584227963042028,-0.3048888841613699,-0.9757225422980264,1.225115682621368,-0.22337846064642886,-0.6585282552971837,-0.7335619394097758,-0.9757225422980264,-0.6352275734144167,-0.6365911019329472,0.4583902470655672,-0.08858822682715677,-0.5728252344821992,-0.6504458060800671,-0.5619997058856333,-0.6587233521117762,-0.5633776653782028,-0.74535599249993,115
226,0.5658990486782087,-0.9066596348565044,0.12752458053601143,0.1380914595636879,0.023716565594874228,0.3267229550126531,1.2461663270974888,-0.22337846064642886,-0.45798829293743515,-0.5143206134803437,0.3267229550126531,-0.667538470345476,-0.548159795018293,0.7481931996176583,-0.29262818854426503,-0.46212226634460796,-0.4745101996849434,-0.4663861314877599,-0.4568518068767266,-0.4665183600488608,-0.74535599249993,179
227,0.6325023155827009,-0.7232611944968796,-0.458391681641659,1.2011355826138934,0.5508587037004335,-0.6031684305739023,1.0114516443938064,-0.31644571704700725,-0.2717726136033828,-0.42233545022928587,-0.6031684305739023,-0.6352275734144167,-0.7998488993189751,0.7481931996176583,-0.07215515053039874,-0.28299333387010206,-0.3106934533029101,-0.31358015536667233,-0.2687467056860893,-0.31130979994569885,-0.74535599249993,202
228,0.6991055824871929,-0.08926310233592713,-0.07468252772677968,-1.4760666691382338,-0.11034248463685768,0.35430253145120644,0.9209338743990085,-0.37849055464738696,0.7008924112059973,-0.4768451766054791,0.35430253145120644,-0.6877327809270346,-0.5413573867918914,0.7481931996176583,-0.16390697188937078,-0.32564250179035764,0.5206516457894934,-0.34641968103217463,0.712432817036802,-0.3440809188919999,-0.74535599249993,272
229,0.765708849391685,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-0.1487949087487367,0.8725173933564522,-0.3474681358471883,0.245749869905646,-0.3976858313203392,-0.1487949087487367,-0.8210152307630603,-0.8814777980119888,0.7481931996176583,-0.16390697188937078,-0.32564250179035764,0.13754061870765255,-0.34641968103217463,0.25311938632993647,-0.3440809188919999,-0.74535599249993,302
230,0.8323121162961772,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,0.23410154413984505,0.5946488905450628,-0.5025802298481464,0.11867961725833985,-0.24918690763328294,0.23410154413984505,-0.6473441597639172,-0.6365911019329472,1.0379961521697494,-0.16390697188937078,-0.32564250179035764,0.039828214794868255,-0.34641968103217463,0.12678002347928422,-0.3440809188919999,-0.74535599249993,395
231,0.8989153832006692,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-1.0357081210518797,1.2345884725987946,-0.28542329824680857,-0.8609165122408933,-1.1267534215563262,-1.0357081210518797,-0.6392664355318592,-0.5413573867918914,1.0379961521697494,-0.16390697188937078,-0.32564250179035764,-0.8219457411457005,-0.34641968103217463,-0.8624124101355516,-0.3440809188919999,-0.74535599249993,426
232,0.9655186501051614,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-0.6663716265789202,0.6904293214746681,-0.16133362304604912,0.01702341514049478,-0.5503932265287775,-0.6663716265789202,-0.6109944007182425,-0.18082975090211217,1.0379961521697494,-0.16390697188937078,-0.32564250179035764,-0.07118389983895795,-0.34641968103217463,0.020687436738283566,-0.3440809188919999,-0.74535599249993,461
233,1.0321219170096534,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,0.6866364275357736,1.1324928488420674,-0.13031120424585044,-0.5603376055242654,-0.8137233017178049,0.6866364275357736,-0.5261782962773924,-0.2828658742648081,1.0379961521697494,-0.16390697188937078,-0.32564250179035764,-0.5704717889071568,-0.34641968103217463,-0.5602447716957425,-0.3440809188919999,-0.74535599249993,381
234,1.0987251839141456,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,1.5128745716740997,0.08101317240087014,-0.9058716742506411,0.5726669744437154,0.4584375181641952,1.5128745716740997,-0.9139090594359685,-0.3644947729578218,1.0379961521697494,-0.16390697188937078,-0.32564250179035764,0.5194696090193565,-0.34641968103217463,0.5916888925933663,-0.3440809188919999,-0.74535599249993,333
235,1.1653284508186377,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-0.9258494749049758,0.8588344743364904,-0.47155781104796535,-0.5651893788071625,-0.485863329867587,-0.9258494749049758,-0.7240825399727094,-0.5685670196879756,1.3277991047218405,-0.16390697188937078,-0.32564250179035764,-0.5653327755095348,-0.34641968103217463,-0.5638033005754091,-0.3440809188919999,-0.74535599249993,353
236,1.2319317177231297,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-0.30875645209234587,0.4388741233374002,-0.5956474862487248,-0.08001205051744802,-0.28806516836263746,-0.30875645209234587,-0.7523545747863262,-0.5277525703438496,1.3277991047218405,-0.16390697188937078,-0.32564250179035764,-0.13662369525549473,-0.34641968103217463,-0.0729779083201945,-0.3440809188919999,-0.74535599249993,410
237,1.298534984627622,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-0.3108249203252373,0.36624940140522505,-0.37849055464738696,0.17181808654721328,0.201319948556355,-0.3108249203252373,-0.8815981625049091,-0.3440875482833788,1.3277991047218405,-0.16390697188937078,-0.32564250179035764,0.12471443433262924,-0.34641968103217463,0.17896426178504013,-0.3440809188919999,-0.74535599249993,364
238,1.365138251532114,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-0.7936973378035745,0.5314969578534656,-0.47155781104796535,-0.3780495521811298,0.18989695443089635,-0.7936973378035745,-0.7038882293911507,-0.20803938379819648,1.3277991047218405,-0.16390697188937078,-0.32564250179035764,-0.37625850407520817,-0.34641968103217463,-0.37492167620278694,-0.3440809188919999,-0.74535599249993,359
239,1.431741518436606,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-0.6475255826792422,0.11048407422538019,-0.8438268366502613,-0.29256592767294204,-0.5034988295742309,-0.6475255826792422,-0.7887043338320009,-0.2216442002462382,1.6176020572739316,-0.16390697188937078,-0.32564250179035764,-0.332601208063311,-0.34641968103217463,-0.2860926335697096,-0.3440809188919999,-0.74535599249993,288
240,1.4983447853410983,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,0.005880549110816498,-0.6578644369959651,-1.247118281052756,1.5254628324755168,0.4798806825886756,0.005880549110816498,-0.9583365427137012,-0.8814777980119888,1.6176020572739316,-0.16390697188937078,-0.32564250179035764,1.4097975126640696,-0.34641968103217463,1.5669645918984754,-0.3440809188919999,-0.74535599249993,221
241,1.5649480522455903,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-1.0501873986821204,-0.05686854674416981,-0.9058716742506411,-0.5443960647376034,-0.9389754303363739,-1.0501873986821204,-0.7361991263222102,-0.26926105781676635,1.6176020572739316,-0.16390697188937078,-0.32564250179035764,-0.5609243979871779,-0.34641968103217463,-0.5410238996450324,-0.3440809188919999,-0.74535599249993,149
242,1.6315513191500823,-0.08926310233592713,-0.07468252772677968,-0.10393462070821873,-0.1520831639450793,-1.0501873986821204,-0.08844451308994745,-0.8748492554504423,-0.6437418986254972,-0.7343635530308913,-1.0501873986821204,-0.6109944007182425,0.0708593533985694,1.6176020572739316,-0.16390697188937078,-0.32564250179035764,-0.6380779233245021,-0.34641968103217463,-0.6418566230708483,-0.3440809188919999,-0.74535599249993,112
243,1.6981545860545746,0.7893938583859418,-0.7234439856836404,0.15815010598822568,-0.08808719524915372,0.591486888822765,0.1010112849847603,-0.5956474862487248,-0.2232548807744114,0.10071743884673269,0.591486888822765,-0.4575176403006583,0.33615327415205437,-1.5702304207990707,0.0344076651456418,-0.21751530254518806,-0.24036438605733282,-0.23661293800221897,-0.21774577551434174,-0.2317894345603978,-0.74535599249993,154
244,-1.698612026074523,0.6310216635337242,0.756378042698808,1.159255192194881,0.6802427978496448,-1.0501873986821204,-1.0104627269976876,-1.0299613494514004,-0.6368107939356442,-0.8852673175812983,-1.0501873986821204,-0.7119659536232087,-0.1672249344540696,-1.5702304207990707,0.8700333574340797,-0.4482782719437271,-0.6356556608555843,-0.4638819717186885,-0.6343430085006316,-0.4617052721018034,-0.74535599249993,91
245,-1.6320087591700307,-0.08926310233592713,0.0968243509754467,-0.3833910440496302,-0.3663203535674244,-1.0501873986821204,-0.30737121225235864,-1.0920061870517979,-0.84266460322428,-1.1365731884395518,-1.0501873986821204,-0.7160048157406512,-0.1672249344540696,-1.5702304207990707,-0.16390697188937078,-0.32564250179035764,-0.8072777926743084,-0.34641968103217463,-0.8433028356964538,-0.3440809188919999,-0.74535599249993,72
246,-1.5654054922655387,-1.9852717122215475,-1.4101607638100226,0.1172317773237067,0.3274409669715355,-0.17706397459825374,-1.5598845397933865,-1.3401855374533167,-0.165957748671626,-0.36421846255105633,-0.17706397459825374,-0.8775593003902936,-0.4393212634244342,-1.5702304207990707,-1.1501068220177713,-0.5251173542836354,-0.2160767939127992,-0.5161449423345567,-0.15367825399877746,-0.5144003670204198,-0.74535599249993,56
247,-1.4988022253610467,-0.6781757445751386,-0.029087589506408235,-0.36077645199932434,-0.8172746411071741,-1.0501873986821204,-0.8167968006171675,-0.9058716742506411,-0.7823639924225585,-0.5357637779048261,-1.0501873986821204,-0.3565460873956921,0.4790038468636384,-1.5702304207990707,-0.5658370576417606,-0.6910727880908234,-0.7519743255625596,-0.6574823815171575,-0.7823256940618993,-0.6596166694331005,-0.74535599249993,46
248,-1.4321989584565544,-0.08926310233592713,0.12455361796068108,0.18550268160108602,0.09407153159318091,-1.0501873986821204,-0.9957272760854117,-0.9989389306512194,0.07478262088927032,-0.10449564866406522,-1.0501873986821204,-0.7725488853678848,-0.3576923647361813,-1.2804274682469796,-0.16390697188937078,-0.32564250179035764,0.0126446397538184,-0.34641968103217463,0.08784304182413655,-0.3440809188919999,-0.74535599249993,37
249,-1.3655956915520624,-0.8265502026992018,-0.6018467317076153,-0.3927482886603552,-0.3690662296220595,-1.0501873986821204,-0.6231308742366893,-0.9058716742506411,-0.8424335664012851,-1.0512013375732245,-1.0501873986821204,-0.3080797420005167,0.7511001758387625,-1.2804274682469796,-0.7149631034099749,-0.7290594914856532,-0.8065403027970288,-0.6907066345290918,-0.8432368266331473,-0.6935202031078143,-0.74535599249993,26
250,-1.2989924246475704,-0.604434288347206,-0.07468252772677968,-0.38689949904367665,0.12272785925523093,-1.0501873986821204,-0.35368262951041224,-0.9058716742506411,-0.692952741923454,-0.7193332976033964,-1.0501873986821204,-0.5867612280192411,0.2953388248031667,-1.2804274682469796,-0.16390697188937078,-0.32564250179035764,-0.6790236475460922,-0.34641968103217463,-0.6916618159654648,-0.3440809188919999,-0.74535599249993,17
251,-1.2323891577430781,-0.35913887436620806,-0.5548064626366681,-1.3871707983964372,-0.9212611835069453,-1.0501873986821204,-0.8788962006796857,-1.247118281052756,-0.2537517414097649,-0.7736426205637893,-1.0501873986821204,-0.8250540928776756,-0.3576923647361813,-1.2804274682469796,-0.8647043483623057,-0.47827109978844723,-0.3134852208685494,-0.48558853525948764,-0.24380474029565297,-0.4833174087562932,-0.74535599249993,17
252,-1.165785890838586,-0.511588827915146,-0.522691800236311,-1.1018860548373783,-1.1068936958042257,-1.0501873986821204,-1.1241362052531088,-1.2160958622525573,0.2464429803746312,-0.3271438324937637,-1.0501873986821204,-0.6958105051590928,0.17289547676602696,-0.9906245156948884,-0.8954808802339386,-0.275170095486605,0.14455727637949492,-0.3034312224178306,0.2648627680004375,-0.2968964601552045,-0.74535599249993,20
253,-1.099182623934094,0.037078172827397955,-0.429955325563496,-0.29098535368718537,-0.1876894648582765,-1.0501873986821204,-1.1936033315085088,-1.247118281052756,-0.08417071333135985,-0.013512502435896669,-1.0501873986821204,-0.7967820580640589,-0.4665308963252798,-0.9906245156948884,-0.26740384438839604,-0.207632653294441,-0.12231786594749325,-0.23277664525417643,-0.07121615571826159,-0.22438887247932085,-0.74535599249993,11
254,-1.0325793570296018,-0.5089142673265683,-0.12868529003533635,-0.797847247885407,-0.5689746548280658,-0.6036280901812116,-1.1725526870323881,-1.1850734434523587,-0.49587833190863184,-0.7195337010051701,-0.6036280901812116,-0.8008209201815015,-0.6093814690368633,-0.9906245156948884,-0.5685380862273292,-0.5335455756975882,-0.5137382075390852,-0.5296375500458577,-0.4905174544774128,-0.5285645334612716,-0.74535599249993,7
255,-0.9659760901251098,-0.8367389794693975,0.8609279134175868,0.0514049192907212,0.5717939065684335,-1.0501873986821204,-1.6367193907681805,-0.9368940930508397,-0.7708121512728033,-1.7237551673732152,-1.0501873986821204,-0.4494399160686003,0.17969788499242825,-0.9906245156948884,0.0946213013361701,-0.6446318431766179,-0.7563958575929227,-0.6301105584776754,-0.7705597632887965,-0.6316535847036832,-0.74535599249993,16
256,-0.8993728232206176,0.44414629440894826,1.0979682846064525,0.5660970409318982,1.2413600471561552,-1.0501873986821204,-1.3367477115883981,-1.0609837682515992,-0.8193298841017749,-2.074060320670801,-1.0501873986821204,-0.2515356723732832,-0.13321289333158448,-0.7008215631427973,0.9247036236010572,-0.6493694885128288,-0.796196187178391,-0.6368312673744351,-0.8196298582020084,-0.6383963765196234,-0.74535599249993,14
257,-0.8327695563161256,-0.08926310233592713,1.0115981583093456,0.3973705139661769,0.7964128139249065,-1.0501873986821204,-0.7631176579030388,-0.7817819990498815,-0.9256068226795219,-1.22735593125192,-1.0501873986821204,-0.3605849495103074,0.43818939751474983,-0.7008215631427973,-0.16390697188937078,-0.32564250179035764,-0.874157492751578,-0.34641968103217463,-0.9275753178856444,-0.3440809188919999,-0.74535599249993,16
258,-0.7661662894116334,-0.08926310233592713,-0.8087530539181291,-0.4332968035157009,-0.6386425512273997,-0.9253898152976667,-0.1042324958944539,-0.8748492554504423,-0.8770890898505503,-0.6373683046373357,-0.9253898152976667,-0.5827223659046258,-0.1196080768835419,-0.7008215631427973,-0.16390697188937078,-0.32564250179035764,-0.8331555383997968,-0.34641968103217463,-0.8783942310732614,-0.3440809188919999,-0.74535599249993,5
259,-0.6995630225071413,-0.2964777405766696,-0.14877493896972088,0.7708879197384026,0.414440554356145,-0.902177005128551,-0.6420764541915005,-0.9989389306512194,-0.47277464960912163,-0.6772485823895776,-0.902177005128551,-0.6433052976464746,-0.35088995650978005,-0.7008215631427973,0.06984502232210149,-0.4075258336506522,-0.4928744390974991,-0.42532214574436655,-0.4679402174165518,-0.42240603513327396,-0.74535599249993,2
260,-0.6329597556026493,-0.09473945618108244,0.1680569985280198,0.23030200832203024,-0.177908332437936,-1.0501873986821204,-0.8767911368951828,-0.9989389306512194,-0.8632268804708442,-1.4325690187767464,-1.0501873986821204,-0.6311887112998011,-0.6569983266073911,-0.7008215631427973,-0.002544784096840498,-0.7218922948168122,-0.8252912991196213,-0.6864117820336606,-0.8642582377189837,-0.6890999841841917,-0.74535599249993,6
261,-0.5663564886981571,-0.08926310233592713,0.18567056236747911,0.14842441219492833,-0.5301948611168159,-0.568464130222056,0.0641726577041332,-0.5646250674485261,-0.8308817252515299,-0.8524011590313572,-0.568464130222056,-0.5504114689735664,0.5266207044341661,-0.41101861059070616,-0.16390697188937078,-0.32564250179035764,-0.7956872227326078,-0.34641968103217463,-0.8318734701958795,-0.3440809188919999,-0.74535599249993,5
262,-0.499753221793665,0.0225591296322609,-0.15896109637085382,-0.06270379255181474,-0.3750720827599331,-0.8431107455893161,0.31678038699682487,-0.5025802298481464,-0.7176736819839299,-0.26481837329415014,-0.8431107455893161,-0.5342560205094504,-0.35088995650978005,-0.41101861059070616,-0.1779243739072128,-0.6237851311912552,-0.6924214959273082,-0.5984643274064596,-0.7176373074368755,-0.5999404332093551,-0.74535599249993,4
263,-0.4331499548891729,-0.796238490556647,-0.2860758522724926,-0.5080919875778086,-0.4989644247998729,1.6990367126343344,0.21678982776144912,-0.5336026486483451,-0.5236027506680442,-0.18004773264716883,1.6990367126343344,-0.5746446416725678,-0.8406633486631007,-0.41101861059070616,-0.65206173697751,-0.5619651072472739,-0.5201558822396707,-0.5443951636745707,-0.5215606333094173,-0.5449432412393423,-0.74535599249993,3
264,-0.3665466879846808,-0.8275690574514162,0.27083787324480185,0.3843096727573022,0.4583685653771801,3.6525900436985266,0.554652666114131,-0.5336026486483451,-0.5259131188979952,-0.09848354649867826,3.6525900436985266,-0.7240825399727094,-0.3304827318353362,-0.41101861059070616,-0.05865230537251485,-0.47019870406260905,-0.5196597128892082,-0.46367578256940384,-0.5238940510368668,-0.4629011484582623,-0.74535599249993,4
